uf,municipio,evento,data_referencia,vitima
PR,SANTA TEREZA DO OESTE,Feminicídio,1/6/2025,0
PR,SANTA TEREZA DO OESTE,Feminicídio,1/7/2025,0
PR,SANTA TEREZA DO OESTE,Feminicídio,1/8/2025,0
PR,SANTA TEREZA DO OESTE,Feminicídio,1/9/2025,0
PR,SANTA TEREZA DO OESTE,Feminicídio,1/10/2025,0
PR,SANTA TEREZA DO OESTE,Feminicídio,1/11/2025,0
PR,SANTA TEREZA DO OESTE,Feminicídio,1/12/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/1/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/2/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/3/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/4/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/5/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/6/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/7/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/8/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/9/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/10/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/11/2025,0
PR,SANTA TEREZA DO OESTE,Tentativa de feminicídio,1/12/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/1/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/2/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/3/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/4/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/5/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/6/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/7/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/8/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/9/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/10/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/11/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Feminicídio,1/12/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/1/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/2/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/3/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/4/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/5/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/6/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/7/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/8/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/9/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/10/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/11/2025,0
PR,SANTA TEREZINHA DE ITAIPU,Tentativa de feminicídio,1/12/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/1/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/2/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/3/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/4/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/5/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/6/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/7/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/8/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/9/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/10/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/11/2025,0
PR,SANTANA DO ITARARÉ,Feminicídio,1/12/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/1/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/2/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/3/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/4/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/5/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/6/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/7/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/8/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/9/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/10/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/11/2025,0
PR,SANTANA DO ITARARÉ,Tentativa de feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/6/2025,1
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DA PLATINA,Tentativa de feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DO CAIUÁ,Tentativa de feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DO PARAÍSO,Tentativa de feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/2/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Feminicídio,1/12/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/1/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/2/2025,1
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/3/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/4/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/5/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/6/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/7/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/8/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/9/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/10/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/11/2025,0
PR,SANTO ANTÔNIO DO SUDOESTE,Tentativa de feminicídio,1/12/2025,0
PR,SANTO INÁCIO,Feminicídio,1/1/2025,0
PR,SANTO INÁCIO,Feminicídio,1/2/2025,0
PR,SANTO INÁCIO,Feminicídio,1/3/2025,0
PR,SANTO INÁCIO,Feminicídio,1/4/2025,0
PR,SANTO INÁCIO,Feminicídio,1/5/2025,0
PR,SANTO INÁCIO,Feminicídio,1/6/2025,0
PR,SANTO INÁCIO,Feminicídio,1/7/2025,0
PR,SANTO INÁCIO,Feminicídio,1/8/2025,0
PR,SANTO INÁCIO,Feminicídio,1/9/2025,0
PR,SANTO INÁCIO,Feminicídio,1/10/2025,0
PR,SANTO INÁCIO,Feminicídio,1/11/2025,0
PR,SANTO INÁCIO,Feminicídio,1/12/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/1/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/2/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/3/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/4/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/5/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/6/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/7/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/8/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/9/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/10/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/11/2025,0
PR,SANTO INÁCIO,Tentativa de feminicídio,1/12/2025,0
PR,SAPOPEMA,Feminicídio,1/1/2025,0
PR,SAPOPEMA,Feminicídio,1/2/2025,0
PR,SAPOPEMA,Feminicídio,1/3/2025,0
PR,SAPOPEMA,Feminicídio,1/4/2025,1
PR,SAPOPEMA,Feminicídio,1/5/2025,0
PR,SAPOPEMA,Feminicídio,1/6/2025,0
PR,SAPOPEMA,Feminicídio,1/7/2025,0
PR,SAPOPEMA,Feminicídio,1/8/2025,0
PR,SAPOPEMA,Feminicídio,1/9/2025,0
PR,SAPOPEMA,Feminicídio,1/10/2025,0
PR,SAPOPEMA,Feminicídio,1/11/2025,0
PR,SAPOPEMA,Feminicídio,1/12/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/1/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/2/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/3/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/4/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/5/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/6/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/7/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/8/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/9/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/10/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/11/2025,0
PR,SAPOPEMA,Tentativa de feminicídio,1/12/2025,0
PR,SARANDI,Feminicídio,1/1/2025,0
PR,SARANDI,Feminicídio,1/2/2025,0
PR,SARANDI,Feminicídio,1/3/2025,0
PR,SARANDI,Feminicídio,1/4/2025,0
PR,SARANDI,Feminicídio,1/5/2025,0
PR,SARANDI,Feminicídio,1/6/2025,0
PR,SARANDI,Feminicídio,1/7/2025,0
PR,SARANDI,Feminicídio,1/8/2025,0
PR,SARANDI,Feminicídio,1/9/2025,1
PR,SARANDI,Feminicídio,1/10/2025,0
PR,SARANDI,Feminicídio,1/11/2025,0
PR,SARANDI,Feminicídio,1/12/2025,0
PR,SARANDI,Tentativa de feminicídio,1/1/2025,0
PR,SARANDI,Tentativa de feminicídio,1/2/2025,0
PR,SARANDI,Tentativa de feminicídio,1/3/2025,1
PR,SARANDI,Tentativa de feminicídio,1/4/2025,0
PR,SARANDI,Tentativa de feminicídio,1/5/2025,0
PR,SARANDI,Tentativa de feminicídio,1/6/2025,0
PR,SARANDI,Tentativa de feminicídio,1/7/2025,0
PR,SARANDI,Tentativa de feminicídio,1/8/2025,0
PR,SARANDI,Tentativa de feminicídio,1/9/2025,0
PR,SARANDI,Tentativa de feminicídio,1/10/2025,0
PR,SARANDI,Tentativa de feminicídio,1/11/2025,0
PR,SARANDI,Tentativa de feminicídio,1/12/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/1/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/2/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/3/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/4/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/5/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/6/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/7/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/8/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/9/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/10/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/11/2025,0
PR,SAUDADE DO IGUAÇU,Feminicídio,1/12/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/1/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/2/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/3/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/4/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/5/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/6/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/7/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/8/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/9/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/10/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/11/2025,0
PR,SAUDADE DO IGUAÇU,Tentativa de feminicídio,1/12/2025,0
PR,SENGÉS,Feminicídio,1/1/2025,0
PR,SENGÉS,Feminicídio,1/2/2025,0
PR,SENGÉS,Feminicídio,1/3/2025,0
PR,SENGÉS,Feminicídio,1/4/2025,0
PR,SENGÉS,Feminicídio,1/5/2025,0
PR,SENGÉS,Feminicídio,1/6/2025,0
PR,SENGÉS,Feminicídio,1/7/2025,0
PR,SENGÉS,Feminicídio,1/8/2025,0
PR,SENGÉS,Feminicídio,1/9/2025,0
PR,SENGÉS,Feminicídio,1/10/2025,0
PR,SENGÉS,Feminicídio,1/11/2025,0
PR,SENGÉS,Feminicídio,1/12/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/1/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/2/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/3/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/4/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/5/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/6/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/7/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/8/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/9/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/10/2025,0
PR,SENGÉS,Tentativa de feminicídio,1/11/2025,1
PR,SENGÉS,Tentativa de feminicídio,1/12/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/1/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/2/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/3/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/4/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/5/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/6/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/7/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/8/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/9/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/10/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/11/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Feminicídio,1/12/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/1/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/2/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/3/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/4/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/5/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/6/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/7/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/8/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/9/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/10/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/11/2025,0
PR,SERRANÓPOLIS DO IGUAÇU,Tentativa de feminicídio,1/12/2025,0
PR,SERTANEJA,Feminicídio,1/1/2025,0
PR,SERTANEJA,Feminicídio,1/2/2025,0
PR,SERTANEJA,Feminicídio,1/3/2025,0
PR,SERTANEJA,Feminicídio,1/4/2025,0
PR,SERTANEJA,Feminicídio,1/5/2025,0
PR,SERTANEJA,Feminicídio,1/6/2025,0
PR,SERTANEJA,Feminicídio,1/7/2025,0
PR,SERTANEJA,Feminicídio,1/8/2025,0
PR,SERTANEJA,Feminicídio,1/9/2025,0
PR,SERTANEJA,Feminicídio,1/10/2025,0
PR,SERTANEJA,Feminicídio,1/11/2025,0
PR,SERTANEJA,Feminicídio,1/12/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/1/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/2/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/3/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/4/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/5/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/6/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/7/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/8/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/9/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/10/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/11/2025,0
PR,SERTANEJA,Tentativa de feminicídio,1/12/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/1/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/2/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/3/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/4/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/5/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/6/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/7/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/8/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/9/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/10/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/11/2025,0
PR,SERTANÓPOLIS,Feminicídio,1/12/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/1/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/2/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/3/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/4/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/5/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/6/2025,2
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/7/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/8/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/9/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/10/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/11/2025,0
PR,SERTANÓPOLIS,Tentativa de feminicídio,1/12/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/1/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/2/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/3/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/4/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/5/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/6/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/7/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/8/2025,1
PR,SIQUEIRA CAMPOS,Feminicídio,1/9/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/10/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/11/2025,0
PR,SIQUEIRA CAMPOS,Feminicídio,1/12/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/1/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/2/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/3/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/4/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/5/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/6/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/7/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/8/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/9/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/10/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/11/2025,0
PR,SIQUEIRA CAMPOS,Tentativa de feminicídio,1/12/2025,0
PR,SULINA,Feminicídio,1/1/2025,0
PR,SULINA,Feminicídio,1/2/2025,0
PR,SULINA,Feminicídio,1/3/2025,0
